mobile,clv,avg_purchase_amount,max_purchase_amount,min_purchase_amount,purchase_count,last_purchase,first_purchase,age,income,gender,days_since_last_purchase,purchase_frequency,days_since_first_purchase,segment
919697010641,41877.99,5234.74875,9080.64,910.69,8,2016-01-25,1983-03-04,63.0,1060051.72,0,3357.0,0.019975031210986267,15372.0,1
919698408854,29843.670000000002,3315.9633333333336,8487.37,0.0,9,2021-09-18,1970-12-20,23.0,2303979.15,1,1294.0,0.014567035338548692,19829.0,1
919702856787,33270.229999999996,6654.045999999999,8703.39,4537.08,5,2009-05-29,1985-03-02,30.0,965416.05,1,5789.0,0.0169414953693246,14643.0,1
919704734739,44702.58,6386.082857142857,9099.48,0.0,7,2006-02-08,1974-08-29,40.0,1892371.49,2,6995.0,0.018283127285390912,18481.0,1
919711126727,14911.560000000001,4970.52,8334.17,802.76,3,1987-05-26,1982-12-21,44.0,2436370.15,2,13828.0,0.055658627087198514,15445.0,2
919713645169,46092.6,4609.26,9118.25,0.0,10,2021-08-14,1987-07-25,49.0,1521871.49,0,1329.0,0.02411769434842029,13768.0,1
919716394243,49146.82,7020.9742857142855,9012.9,2464.44,7,2023-11-29,1975-10-21,70.0,397901.57,1,492.0,0.011951511012463717,18063.0,1
919717261214,40388.869999999995,5769.8385714285705,9771.68,0.0,7,2025-03-09,2009-04-11,67.0,1721305.4,1,26.0,0.036138358286009295,5837.0,1
919719580124,20955.58,4191.116,7705.1,0.0,5,2018-04-09,1978-02-17,22.0,2649425.03,0,2552.0,0.010231225700838962,17213.0,0
919719780110,30181.26,7545.315,8883.64,4341.71,4,2020-01-25,1972-04-08,59.0,511631.28,1,1896.0,0.006873639592164051,19354.0,1
919725777905,43824.84,5478.105,9388.29,0.0,8,2018-10-30,1976-09-08,24.0,2389375.05,2,2348.0,0.015592515592515592,17740.0,1
919725874491,50776.69,5641.854444444445,9003.63,2776.49,9,2021-04-23,1971-10-03,30.0,1576360.52,2,1442.0,0.014917127071823204,19542.0,1
919726547274,3783.81,1261.27,2252.08,251.44,3,2001-07-15,1980-01-28,40.0,2076225.44,2,8664.0,0.01148105625717566,16503.0,0
919728183547,29296.489999999998,3662.0612499999997,7348.34,398.12,8,2020-11-23,1973-03-26,46.0,442068.02,2,1593.0,0.013785972772703775,19002.0,0
919729458718,35527.19,3552.719,9774.8,0.0,10,2019-02-25,1972-03-16,44.0,185226.61,2,2230.0,0.017495771855135008,19377.0,1
919731897202,28702.14,2870.214,7797.73,0.0,10,2024-04-24,1982-03-27,61.0,429919.56,1,345.0,0.01951981260979895,15714.0,0
919734111722,16616.79,2769.465,8622.6,0.0,6,2015-04-20,1971-06-17,44.0,2577832.78,1,3637.0,0.011240866795728471,19650.0,0
919738686447,26964.6,5392.92,8428.38,1224.7,5,2023-09-14,1990-04-16,46.0,656113.53,0,568.0,0.012291052114060964,12772.0,0
919738848790,28100.4,7025.1,9421.51,5922.83,4,2024-12-14,2006-04-18,50.0,2750989.34,2,111.0,0.01760821716801174,6926.0,0
919740268586,44612.4,6373.2,9997.91,273.49,7,2025-02-23,1973-02-03,37.0,1327355.67,1,40.0,0.011045074422763373,19053.0,1
919748302739,26540.42,5308.084,8844.13,1086.41,5,2007-05-16,1987-05-02,66.0,1549004.28,1,6533.0,0.02049460308785353,13852.0,0
919754619063,31177.33,7794.3325,9541.66,4780.68,4,2000-06-13,1974-05-19,39.0,2628645.89,0,9061.0,0.012602394454946441,18583.0,2
919755937285,14313.869999999999,4771.29,8928.91,0.0,3,1987-05-28,1977-09-25,67.0,2468098.58,1,13826.0,0.02548131370328426,17358.0,2
919758871860,14018.93,2803.786,4290.55,1774.59,5,2024-01-10,1977-12-13,19.0,645151.46,1,450.0,0.00891318557252362,17279.0,0
919768049371,8468.59,2822.8633333333332,5666.85,0.0,3,1984-07-07,1982-02-16,65.0,942943.21,0,14881.0,0.10321100917431193,15753.0,2
919776436931,37572.98,4696.6225,7202.58,0.0,8,2024-05-30,1973-12-27,40.0,2660462.9,1,309.0,0.013031438345007331,18726.0,1
919778024983,41827.61,4647.512222222223,9006.18,744.32,9,2005-08-22,1971-09-02,38.0,1111876.56,0,7165.0,0.021760154738878143,19573.0,1
919782352003,22615.010000000002,3769.1683333333335,6821.35,190.6,6,2006-10-01,1983-12-13,53.0,1309686.24,0,6760.0,0.021613832853025934,15088.0,0
919789806435,42790.53,4754.503333333333,9952.77,0.0,9,2023-01-10,1974-01-03,52.0,527088.77,2,815.0,0.015080428954423594,18719.0,1
919791648448,23682.04,5920.51,9225.91,3878.41,4,2024-10-03,1970-01-18,34.0,1174987.16,0,183.0,0.00600540486437794,20165.0,0
919792874364,34942.44,4367.805,9023.92,274.39,8,2019-09-20,1971-01-24,19.0,2251556.85,1,2023.0,0.013505148837994484,19794.0,1
919793925798,12292.470000000001,4097.490000000001,5411.11,2506.55,3,2017-05-03,2003-03-05,54.0,1849237.75,1,2893.0,0.017398028223468007,8066.0,0
919795386003,11616.51,2904.1275,5792.84,0.0,4,2022-07-25,1977-04-13,52.0,2530091.51,2,984.0,0.007255577725376384,17523.0,0
919803162153,8740.15,2913.383333333333,6295.71,974.08,3,1992-02-18,1992-02-18,44.0,676911.48,0,12099.0,3.0,12099.0,2
919805929053,45688.01,5076.445555555556,9590.75,0.0,9,2025-04-03,1975-03-12,48.0,1447936.08,2,1.0,0.014766201804757998,18286.0,1
919808964060,57639.81,7204.97625,9839.95,2741.64,8,2024-10-02,1970-11-29,37.0,1348346.82,0,184.0,0.01220380351876335,19850.0,1
919813635764,7493.35,2497.7833333333333,3169.72,1205.98,3,1999-10-21,1971-04-28,22.0,1124153.37,0,9297.0,0.008651350571950399,19700.0,2
919821461211,46865.42,5207.268888888889,8667.75,510.91,9,2016-06-07,1971-02-09,59.0,620242.01,0,3223.0,0.01630927212322561,19778.0,1
919822997184,46697.41,5188.601111111111,8492.93,2421.13,9,2003-05-27,1973-07-02,57.0,1966983.65,2,7983.0,0.02472301071330464,18904.0,1
919823754905,44307.39,4923.043333333333,9786.29,1464.03,9,2012-07-28,1970-02-19,44.0,491676.85,2,4633.0,0.01741935483870968,20133.0,1
919831882064,38454.5,6409.083333333333,8354.56,683.78,6,2013-02-06,1976-07-03,24.0,2078593.54,2,4440.0,0.013465998354155757,17807.0,1
919833944737,29603.13,4933.8550000000005,7367.19,1196.22,6,2006-04-19,1981-08-24,59.0,2109723.88,1,6925.0,0.019991115059973346,15929.0,0
919835521053,32883.59,4110.44875,9945.24,0.0,8,2018-10-30,1979-05-18,35.0,1107165.48,2,2348.0,0.016655100624566273,16758.0,1
919840365022,45016.950000000004,5001.883333333334,9189.27,462.05,9,2019-01-16,1975-08-05,49.0,2396665.41,2,2270.0,0.017013232514177693,18140.0,1
919841966874,21773.95,5443.4875,8793.44,0.0,4,2021-02-17,1981-05-29,26.0,1086683.35,0,1507.0,0.00827072851333655,16016.0,0
919842438768,34287.84,5714.639999999999,8958.97,0.0,6,2024-03-30,1970-04-03,43.0,2268426.96,0,370.0,0.009127789046653144,20090.0,1
919857413933,31299.04,5216.506666666667,8616.13,1856.81,6,2022-12-28,1977-10-12,22.0,1709081.84,1,828.0,0.010900502634288137,17341.0,1
919859797024,50204.66,5020.466,9963.41,0.0,10,2021-06-10,1973-07-29,22.0,1438321.65,2,1394.0,0.01715952639707144,18877.0,1
919861720326,36072.92,4509.115,9904.89,0.0,8,2021-07-04,1975-08-30,46.0,444980.35,0,1370.0,0.014332636607942671,18115.0,1
919863343401,20431.41,2918.772857142857,7943.85,389.98,7,2014-06-14,1974-04-12,50.0,479590.48,2,3947.0,0.014312001635657328,18620.0,0
919870349834,47845.95,4784.594999999999,8486.6,1326.48,10,2020-03-04,1970-06-21,67.0,391393.62,2,1857.0,0.016525283684036576,20011.0,1
919888749350,36104.630000000005,4513.078750000001,6681.94,2857.03,8,2024-07-22,1974-07-02,21.0,802484.08,1,256.0,0.013126948531422634,18539.0,1
919889642781,17710.440000000002,3542.0880000000006,6372.22,1459.45,5,1987-08-28,1970-03-05,40.0,753450.29,2,13734.0,0.02349256068911511,20119.0,2
919907135299,22252.98,3178.997142857143,7190.79,0.0,7,2001-09-14,1980-09-02,24.0,1547266.23,0,8603.0,0.02733663108565478,16285.0,0
919909199720,48695.95,6086.99375,7661.64,1336.82,8,2018-04-07,1975-06-24,50.0,2376082.27,1,2554.0,0.015357051446122346,18182.0,1
919910589015,21203.55,4240.71,8042.61,948.58,5,2016-05-10,1990-10-01,45.0,411383.67,1,3251.0,0.01603763498342778,12604.0,0
919911479401,49957.56,4995.755999999999,8482.77,0.0,10,2017-01-19,1970-01-17,26.0,1382962.12,1,2997.0,0.01747335313646689,20166.0,1
919913689120,23367.420000000002,3894.57,6789.22,365.99,6,2011-06-06,1980-09-02,28.0,445582.35,2,5051.0,0.01602278796510593,16285.0,0
919918934263,39498.25,5642.607142857143,9704.98,1080.76,7,2024-09-29,1984-04-17,65.0,2991917.72,2,187.0,0.014213197969543147,14962.0,1
919923396682,15675.16,5225.053333333333,7585.22,1009.22,3,2000-03-25,1994-01-28,41.0,1662929.27,0,9141.0,0.040035587188612096,11389.0,2
919923635189,3549.1000000000004,1183.0333333333335,2170.63,0.0,3,2005-07-22,1985-10-07,49.0,1625574.03,2,7196.0,0.012451577199778638,14424.0,0
919927323476,10660.029999999999,3553.343333333333,5203.83,1600.8,3,2023-11-23,1985-09-01,52.0,1842386.84,1,498.0,0.006446067898581866,14460.0,0
919933804513,38138.0,3813.8,8053.42,1375.93,10,2004-06-16,1975-04-13,44.0,2941577.17,2,7597.0,0.028150511400957118,18254.0,1
919934750046,15267.28,3053.456,6474.51,0.0,5,2009-09-27,1979-07-03,62.0,484634.88,0,5668.0,0.013582035494386092,16712.0,0
919938052866,34812.25,6962.45,9608.84,532.04,5,2024-05-08,1977-07-22,52.0,1541701.52,2,331.0,0.008776035572197518,17423.0,1
919946081594,53420.62,5342.062,9356.11,1497.99,10,2012-11-22,1990-12-11,66.0,2389219.49,1,4516.0,0.03742048147686167,12533.0,1
919947728706,77551.07,7755.107000000001,9932.0,5666.2,10,2015-11-26,1975-09-02,24.0,2700154.95,1,3417.0,0.02041510717931269,18112.0,1
919953054324,22449.62,5612.405,9736.96,2964.73,4,2016-02-02,1977-06-29,52.0,1593846.03,2,3349.0,0.008512449457331348,17446.0,0
919955360367,18944.550000000003,2706.3642857142863,9076.34,329.51,7,2011-11-02,1980-11-07,33.0,1948808.9,0,4902.0,0.018556154457895203,16219.0,0
919959393557,43055.26,6150.751428571429,9093.87,3135.6,7,2024-04-02,1973-03-31,27.0,1243220.14,2,367.0,0.011272141706924315,18997.0,1
919964710116,53731.87,5373.187,9928.57,0.0,10,2025-01-03,1981-11-06,43.0,2105309.82,2,91.0,0.019030702867292564,15855.0,1
919970642689,52234.9,5223.49,8901.66,1568.31,10,2018-02-23,1976-01-06,19.0,661177.89,0,2597.0,0.01949444408343622,17986.0,1
919977310212,53315.97,5923.996666666667,9808.15,1457.44,9,2019-01-06,1975-12-10,65.0,2892074.43,0,2280.0,0.01716138053772326,18013.0,1
919982828212,32556.920000000002,8139.2300000000005,9104.59,5407.61,4,1996-07-09,1973-02-25,28.0,2178655.95,2,10496.0,0.014059753954305799,19031.0,2
919988427908,16885.0,5628.333333333333,9740.42,2409.97,3,2022-02-04,1971-01-14,47.0,263830.68,0,1155.0,0.004825996031958818,19804.0,0
919989487508,37696.0,4712.0,7277.28,2137.68,8,2023-02-19,1975-01-10,63.0,2489571.81,1,775.0,0.013658092419758707,18347.0,1
919989540022,39850.0,5692.857142857143,9146.67,466.91,7,2017-08-25,1970-03-03,24.0,1799251.49,0,2779.0,0.01210932995040941,20121.0,1
919990103355,32175.87,5362.6449999999995,9268.3,1443.02,6,2017-05-19,1975-12-19,37.0,1453090.03,1,2877.0,0.011899252991339988,18004.0,1
