name,age,income,mobile,gender,date,amount,store
Brijesh Pandit,40.0,2833521.27,918883394191,Female,1995-11-06,711.23,Spencer's
Brijesh Pandit,40.0,2833521.27,918883394191,Female,2004-04-26,2167.87,Big Bazaar
Brijesh Pandit,40.0,2833521.27,918883394191,Female,2011-07-16,1041.73,Reliance Fresh
Brijesh Pandit,40.0,2833521.27,918883394191,Female,,2636.17,More
Brijesh Pandit,40.0,2833521.27,918883394191,Female,2005-11-21,1213.85,Spencer's
Brijesh Pandit,40.0,2833521.27,918883394191,Female,2019-12-28,3947.4,Big Bazaar
Daksha Gala,51.0,574357.83,916824341906,Other,2007-04-27,8546.43,DMart
Daksha Gala,51.0,574357.83,916824341906,Other,2015-07-28,8092.55,Big Bazaar
Daksha Gala,51.0,574357.83,916824341906,Other,1983-09-05,6700.02,Spencer's
Daksha Gala,51.0,574357.83,916824341906,Other,2024-08-26,,Spencer's
Daksha Gala,51.0,574357.83,916824341906,Other,1984-07-07,3805.41,More
Daksha Gala,51.0,574357.83,916824341906,Other,2001-12-06,2940.09,
Daksha Gala,51.0,574357.83,916824341906,Other,2018-06-01,9383.09,DMart
Daksha Gala,51.0,574357.83,916824341906,Other,11-10-1991,1884.21,DMart
Daksha Gala,51.0,574357.83,916824341906,Other,1979-07-26,1553.45,Spencer's
Daksha Gala,51.0,574357.83,916824341906,Other,2011-09-05,9753.0,Big Bazaar
Atharv Chand,62.0,2846026.14,917800135697,Other,1985-01-09,6869.51,Big Bazaar
Atharv Chand,62.0,2846026.14,917800135697,Other,,4807.53,DMart
Atharv Chand,62.0,2846026.14,917800135697,Other,1994-05-14,9658.26,Reliance Fresh
Atharv Chand,62.0,2846026.14,917800135697,Other,,2705.22,
Atharv Chand,62.0,2846026.14,917800135697,Other,1976-08-20,6683.42,DMart
Atharv Chand,62.0,2846026.14,917800135697,Other,,1268.39,Big Bazaar
Atharv Chand,62.0,2846026.14,917800135697,Other,2000-09-16,678.45,Spencer's
Atharv Chand,62.0,2846026.14,917800135697,Other,1974-02-16,5090.9,Big Bazaar
Atharv Chand,62.0,2846026.14,917800135697,Other,2021-10-28,,DMart
Atharv Chand,62.0,2846026.14,917800135697,Other,2019-02-04,3960.57,Reliance Fresh
Logan Grover,60.0,1171716.83,917289326948,Male,2020-12-26,7466.04,Spencer's
Logan Grover,60.0,1171716.83,917289326948,Male,1991-09-18,6593.83,DMart
Logan Grover,60.0,1171716.83,917289326948,Male,2017-04-22,8890.22,Big Bazaar
Logan Grover,60.0,1171716.83,917289326948,Male,27-02-2001,7688.12,Reliance Fresh
Logan Grover,60.0,1171716.83,917289326948,Male,1982-02-20,7647.47,
Logan Grover,60.0,1171716.83,917289326948,Male,2009-04-17,9742.51,Big Bazaar
Logan Grover,60.0,1171716.83,917289326948,Male,2003-06-03,457.47,More
Logan Grover,60.0,1171716.83,917289326948,Male,2008-10-01,5422.64,Reliance Fresh
Logan Grover,60.0,1171716.83,917289326948,Male,,9776.13,Reliance Fresh
Zaid Dara,56.0,2148373.69,917186564497,Other,1995-10-26,7720.39,Reliance Fresh
Zaid Dara,56.0,2148373.69,917186564497,Other,1990-05-07,4755.36,Reliance Fresh
Zaid Dara,56.0,2148373.69,917186564497,Other,2002-01-21,5702.54,More
Zaid Dara,56.0,2148373.69,917186564497,Other,2022-02-13,6183.21,Reliance Fresh
Zaid Dara,56.0,2148373.69,917186564497,Other,2021-04-16,9922.45,Big Bazaar
Zaid Dara,56.0,2148373.69,917186564497,Other,1996-03-07,5666.13,Big Bazaar
Zaid Dara,56.0,2148373.69,917186564497,Other,1996-01-22,7193.6,Reliance Fresh
Zaid Dara,56.0,2148373.69,917186564497,Other,1978-08-03,7848.42,Reliance Fresh
Zaid Dara,56.0,2148373.69,917186564497,Other,2008-06-13,6223.31,Spencer's
Warinder Bhatia,65.0,942943.21,919768049371,Female,2024-07-12,9637.16,Big Bazaar
Warinder Bhatia,65.0,942943.21,919768049371,Female,2001-09-15,3647.44,DMart
Warinder Bhatia,65.0,942943.21,919768049371,Female,2014-05-23,4733.65,Big Bazaar
Warinder Bhatia,65.0,942943.21,919768049371,Female,2022-09-28,3837.13,DMart
Warinder Bhatia,65.0,942943.21,919768049371,Female,1993-12-27,698.71,Spencer's
Warinder Bhatia,65.0,942943.21,919768049371,Female,,2587.19,More
Warinder Bhatia,65.0,942943.21,919768049371,Female,2004-12-29,4533.82,DMart
Warinder Bhatia,65.0,942943.21,919768049371,Female,1998-06-08,6055.21,Big Bazaar
Triya Kumar,57.0,1461276.17,918961852565,Female,,1541.31,Big Bazaar
Triya Kumar,57.0,1461276.17,918961852565,Female,1976-10-02,8632.27,Spencer's
Triya Kumar,57.0,1461276.17,918961852565,Female,1992-01-30,9668.07,Reliance Fresh
Triya Kumar,57.0,1461276.17,918961852565,Female,2022-09-19,3258.41,
Triya Kumar,57.0,1461276.17,918961852565,Female,,1774.28,DMart
Raksha Buch,20.0,1017439.07,918115806625,Male,1987-02-22,9104.41,More
Raksha Buch,20.0,1017439.07,918115806625,Male,,3114.2,Spencer's
Raksha Buch,20.0,1017439.07,918115806625,Male,1994-08-10,1149.6,More
Raksha Buch,20.0,1017439.07,918115806625,Male,2011-12-19,3399.23,DMart
Raksha Buch,20.0,1017439.07,918115806625,Male,,6774.58,Big Bazaar
Raksha Buch,20.0,1017439.07,918115806625,Male,1976-10-20,1164.86,Spencer's
Raksha Buch,20.0,1017439.07,918115806625,Male,,2047.32,More
Raksha Buch,20.0,1017439.07,918115806625,Male,1972-04-08,2705.89,Spencer's
Raksha Buch,20.0,1017439.07,918115806625,Male,1981-06-19,6798.91,More
Ayush Hora,54.0,2592766.88,918780475472,Male,03-05-2020,2784.52,Reliance Fresh
Ayush Hora,54.0,2592766.88,918780475472,Male,1999-09-08,7408.2,Big Bazaar
Ayush Hora,54.0,2592766.88,918780475472,Male,2020-07-14,6069.89,
Nirja Pandya,46.0,1867471.64,917830154607,Male,2002-10-20,7518.71,DMart
Nirja Pandya,46.0,1867471.64,917830154607,Male,1998-07-20,,Spencer's
Nirja Pandya,46.0,1867471.64,917830154607,Male,1989-01-18,6892.38,DMart
Nirja Pandya,46.0,1867471.64,917830154607,Male,1990-03-05,3189.72,More
Arya Shere,69.0,2013832.51,916033599984,Other,2020-07-03,2179.72,More
Arya Shere,69.0,2013832.51,916033599984,Other,18-10-1975,4730.16,
Arya Shere,69.0,2013832.51,916033599984,Other,1998-03-10,2586.69,DMart
Arya Shere,69.0,2013832.51,916033599984,Other,1984-09-21,9829.13,Reliance Fresh
Arya Shere,69.0,2013832.51,916033599984,Other,1984-01-05,4016.73,More
Arya Shere,69.0,2013832.51,916033599984,Other,2014-06-06,8957.42,More
Arya Shere,69.0,2013832.51,916033599984,Other,2000-10-05,434.53,Big Bazaar
Rajeshri Khare,29.0,2231909.79,916551395583,Male,13-10-1973,4831.65,More
Rajeshri Khare,29.0,2231909.79,916551395583,Male,,1645.09,
Rajeshri Khare,29.0,2231909.79,916551395583,Male,1977-10-22,8082.74,More
Noah Sarma,48.0,759862.4,919556025499,Other,,5526.31,DMart
Noah Sarma,48.0,759862.4,919556025499,Other,,6885.17,Reliance Fresh
Noah Sarma,48.0,759862.4,919556025499,Other,,6935.28,Big Bazaar
Noah Sarma,48.0,759862.4,919556025499,Other,21-08-2011,6674.07,More
Noah Sarma,48.0,759862.4,919556025499,Other,1993-07-14,209.95,More
Noah Sarma,48.0,759862.4,919556025499,Other,2017-08-09,,More
Noah Sarma,48.0,759862.4,919556025499,Other,2009-03-15,3610.22,
Noah Sarma,48.0,759862.4,919556025499,Other,1983-04-26,4238.13,Reliance Fresh
Tanveer Pandit,33.0,1780087.23,916728353118,Other,1988-03-30,5545.15,More
Tanveer Pandit,33.0,1780087.23,916728353118,Other,1972-04-13,3324.22,DMart
Tanveer Pandit,33.0,1780087.23,916728353118,Other,1991-03-07,6739.66,More
Girik Rau,44.0,1416295.72,916530836767,Other,2007-02-20,983.61,
Girik Rau,44.0,1416295.72,916530836767,Other,,4219.83,Reliance Fresh
Girik Rau,44.0,1416295.72,916530836767,Other,,417.94,Big Bazaar
Girik Rau,44.0,1416295.72,916530836767,Other,,,DMart
Udarsh Bala,54.0,2072043.25,916829621429,Male,16-11-2008,5275.23,Spencer's
Udarsh Bala,54.0,2072043.25,916829621429,Male,1984-04-15,8886.24,Big Bazaar
Udarsh Bala,54.0,2072043.25,916829621429,Male,2002-10-14,3320.77,Reliance Fresh
Udarsh Bala,54.0,2072043.25,916829621429,Male,2004-08-22,,Spencer's
Geetika Raghavan,30.0,1361646.05,918338877621,Male,1977-01-29,5767.16,Reliance Fresh
Geetika Raghavan,30.0,1361646.05,918338877621,Male,1970-05-15,871.89,Reliance Fresh
Geetika Raghavan,30.0,1361646.05,918338877621,Male,2012-06-09,6068.73,Big Bazaar
Geetika Raghavan,30.0,1361646.05,918338877621,Male,1985-02-11,451.08,Reliance Fresh
Geetika Raghavan,30.0,1361646.05,918338877621,Male,2013-11-27,3150.12,DMart
Geetika Raghavan,30.0,1361646.05,918338877621,Male,2006-05-21,5532.93,Big Bazaar
Geetika Raghavan,30.0,1361646.05,918338877621,Male,1972-08-14,5696.83,
Geetika Raghavan,30.0,1361646.05,918338877621,Male,2007-01-21,7237.35,More
Geetika Raghavan,30.0,1361646.05,918338877621,Male,,9272.23,More
Libni Doshi,59.0,1736708.3,918615613239,Other,17-02-2021,7264.44,Spencer's
Libni Doshi,59.0,1736708.3,918615613239,Other,1981-11-29,7151.95,Spencer's
Libni Doshi,59.0,1736708.3,918615613239,Other,24-03-1970,7927.82,DMart
Libni Doshi,59.0,1736708.3,918615613239,Other,2012-01-07,3372.89,More
Libni Doshi,59.0,1736708.3,918615613239,Other,2007-09-16,9290.69,More
Libni Doshi,59.0,1736708.3,918615613239,Other,2010-08-24,5921.56,Reliance Fresh
Libni Doshi,59.0,1736708.3,918615613239,Other,25-01-2011,9394.89,Reliance Fresh
Libni Doshi,59.0,1736708.3,918615613239,Other,1981-10-02,4479.2,More
Nikita Narayanan,21.0,1727073.06,918995384868,Male,2020-03-14,5662.74,More
Nikita Narayanan,21.0,1727073.06,918995384868,Male,2013-11-09,4311.81,Spencer's
Nikita Narayanan,21.0,1727073.06,918995384868,Male,2004-12-14,589.4,Big Bazaar
Nikita Narayanan,21.0,1727073.06,918995384868,Male,1976-02-04,6530.82,Reliance Fresh
Nikita Narayanan,21.0,1727073.06,918995384868,Male,1989-03-07,,More
Nikita Narayanan,21.0,1727073.06,918995384868,Male,2023-11-16,6770.79,Spencer's
Nikita Narayanan,21.0,1727073.06,918995384868,Male,,9105.62,More
Nikita Narayanan,21.0,1727073.06,918995384868,Male,1975-10-18,4801.34,Spencer's
Jai Sami,54.0,2083420.44,916778508164,Other,1976-10-25,4911.54,
Jai Sami,54.0,2083420.44,916778508164,Other,15-10-1978,8678.34,More
Jai Sami,54.0,2083420.44,916778508164,Other,,7562.85,More
Girik Nair,20.0,990489.55,917368878709,Female,2000-08-29,4686.86,DMart
Girik Nair,20.0,990489.55,917368878709,Female,1995-11-08,654.79,Reliance Fresh
Girik Nair,20.0,990489.55,917368878709,Female,2020-05-10,3925.57,DMart
Girik Nair,20.0,990489.55,917368878709,Female,2018-07-25,6152.73,Spencer's
Girik Nair,20.0,990489.55,917368878709,Female,2022-09-13,8349.37,More
Girik Nair,20.0,990489.55,917368878709,Female,1978-03-28,5367.69,More
Girik Nair,20.0,990489.55,917368878709,Female,2001-05-12,8966.25,Reliance Fresh
Girik Nair,20.0,990489.55,917368878709,Female,2015-03-24,9108.1,Spencer's
Girik Nair,20.0,990489.55,917368878709,Female,1987-03-03,3932.31,Spencer's
Girik Nair,20.0,990489.55,917368878709,Female,1976-08-23,7133.25,Reliance Fresh
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,,,DMart
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,2010-10-02,2889.29,Spencer's
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,2003-01-31,9253.75,Big Bazaar
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,1988-09-28,1351.62,DMart
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,2003-03-19,8659.04,More
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,1977-03-22,8792.76,Big Bazaar
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,2007-01-24,5551.31,Reliance Fresh
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,,7291.23,Spencer's
Krisha Narasimhan,40.0,2076225.44,919726547274,Other,2010-05-31,3424.3,More
Victor Kannan,68.0,1446773.85,917816803306,Other,,5218.6,
Victor Kannan,68.0,1446773.85,917816803306,Other,1984-01-19,979.32,Spencer's
Victor Kannan,68.0,1446773.85,917816803306,Other,2019-12-18,,DMart
Tanmayi Dhillon,32.0,1329368.68,919553738511,Female,2007-11-18,8181.91,More
Tanmayi Dhillon,32.0,1329368.68,919553738511,Female,1973-12-07,9920.46,Reliance Fresh
Tanmayi Dhillon,32.0,1329368.68,919553738511,Female,2006-09-05,7412.71,Spencer's
Teerth Bhardwaj,68.0,2920759.36,916171347175,Female,2012-08-01,5582.06,Spencer's
Teerth Bhardwaj,68.0,2920759.36,916171347175,Female,1971-08-03,9523.52,Reliance Fresh
Teerth Bhardwaj,68.0,2920759.36,916171347175,Female,2001-01-15,6142.89,Spencer's
Teerth Bhardwaj,68.0,2920759.36,916171347175,Female,1994-11-11,893.32,More
Mekhala Brar,30.0,1981559.7,919423939099,Other,1982-05-01,6841.0,Spencer's
Mekhala Brar,30.0,1981559.7,919423939099,Other,1997-08-06,146.4,Big Bazaar
Mekhala Brar,30.0,1981559.7,919423939099,Other,,748.37,More
Leena Dey,55.0,2356944.52,919635607734,Other,,3459.48,More
Leena Dey,55.0,2356944.52,919635607734,Other,1974-04-20,5446.96,Big Bazaar
Leena Dey,55.0,2356944.52,919635607734,Other,2011-10-16,8268.1,Spencer's
Leena Dey,55.0,2356944.52,919635607734,Other,2001-05-13,1067.33,DMart
Theodore Devi,58.0,1596839.21,916854316681,Male,1999-01-14,1865.36,DMart
Theodore Devi,58.0,1596839.21,916854316681,Male,1970-10-29,8687.51,Spencer's
Theodore Devi,58.0,1596839.21,916854316681,Male,1976-04-25,4010.29,Big Bazaar
Theodore Devi,58.0,1596839.21,916854316681,Male,2007-04-05,6672.45,More
Theodore Devi,58.0,1596839.21,916854316681,Male,1990-03-09,6316.94,Big Bazaar
Krish Munshi,35.0,894268.69,919054124492,Other,2007-09-17,4128.56,Reliance Fresh
Krish Munshi,35.0,894268.69,919054124492,Other,1979-03-29,1190.34,Reliance Fresh
Krish Munshi,35.0,894268.69,919054124492,Other,1985-07-30,8587.59,Reliance Fresh
Krish Munshi,35.0,894268.69,919054124492,Other,1991-11-05,717.69,DMart
Krish Munshi,35.0,894268.69,919054124492,Other,1974-01-19,7605.68,Reliance Fresh
Krish Munshi,35.0,894268.69,919054124492,Other,1980-07-25,3351.54,DMart
Krish Munshi,35.0,894268.69,919054124492,Other,2022-01-28,4311.0,Reliance Fresh
Ekansh Singh,36.0,359565.49,918165761020,Female,2014-06-18,7603.42,Spencer's
Ekansh Singh,36.0,359565.49,918165761020,Female,2013-01-13,3054.31,Big Bazaar
Ekansh Singh,36.0,359565.49,918165761020,Female,1986-12-04,4524.17,Big Bazaar
Ekansh Singh,36.0,359565.49,918165761020,Female,08-06-1977,7394.48,More
Ekansh Singh,36.0,359565.49,918165761020,Female,2019-01-14,1386.38,Reliance Fresh
Ekansh Singh,36.0,359565.49,918165761020,Female,1998-10-06,6869.1,Reliance Fresh
Ekansh Singh,36.0,359565.49,918165761020,Female,1973-05-30,3970.63,Reliance Fresh
Ekansh Singh,36.0,359565.49,918165761020,Female,2014-05-15,9206.21,Spencer's
Ekansh Singh,36.0,359565.49,918165761020,Female,1971-09-22,2194.47,Spencer's
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,1998-11-15,9886.69,More
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,1987-03-15,491.81,DMart
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,2007-07-27,,DMart
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,2002-12-18,2234.14,More
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,,3759.78,DMart
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,1970-07-29,1940.22,DMart
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,2015-07-18,3594.79,DMart
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,2015-08-03,1013.0,
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,2015-08-31,4786.91,Big Bazaar
Wridesh Jhaveri,44.0,1357189.42,917727768349,Male,19-10-1995,9914.45,Big Bazaar
Saanvi Samra,68.0,1180252.72,916963110410,Male,29-03-2004,8531.95,Reliance Fresh
Saanvi Samra,68.0,1180252.72,916963110410,Male,1996-01-14,1578.7,DMart
Saanvi Samra,68.0,1180252.72,916963110410,Male,2004-02-10,1893.41,Big Bazaar
Saanvi Samra,68.0,1180252.72,916963110410,Male,2019-11-09,216.91,More
Saanvi Samra,68.0,1180252.72,916963110410,Male,2011-03-23,,More
Varenya Kala,70.0,2069728.26,919438608304,Female,1995-10-10,9492.39,DMart
Varenya Kala,70.0,2069728.26,919438608304,Female,2022-10-29,1693.88,DMart
Varenya Kala,70.0,2069728.26,919438608304,Female,1995-12-25,1646.64,Reliance Fresh
Varenya Kala,70.0,2069728.26,919438608304,Female,10-10-2023,4788.28,Reliance Fresh
Nidra Thakkar,,2572802.78,919417410681,Other,2005-10-02,2280.11,DMart
Nidra Thakkar,,2572802.78,919417410681,Other,1998-08-21,8028.36,More
Nidra Thakkar,,2572802.78,919417410681,Other,1988-09-13,3552.24,Reliance Fresh
Nidra Thakkar,,2572802.78,919417410681,Other,1976-10-13,9196.58,More
Nidra Thakkar,,2572802.78,919417410681,Other,2013-06-02,6991.34,Spencer's
Nidra Thakkar,,2572802.78,919417410681,Other,2009-03-04,7037.42,Big Bazaar
Nidra Thakkar,,2572802.78,919417410681,Other,2001-08-30,7400.49,DMart
Tripti Babu,60.0,2734608.13,919587294825,Other,1981-09-29,3251.52,Spencer's
Tripti Babu,60.0,2734608.13,919587294825,Other,2019-03-12,6180.72,DMart
Tripti Babu,60.0,2734608.13,919587294825,Other,13-11-2014,6470.3,Spencer's
Tripti Babu,60.0,2734608.13,919587294825,Other,22-08-1994,1938.61,Big Bazaar
Tripti Babu,60.0,2734608.13,919587294825,Other,1984-11-20,2519.1,More
Tripti Babu,60.0,2734608.13,919587294825,Other,28-02-2018,6345.96,More
Tripti Babu,60.0,2734608.13,919587294825,Other,1999-02-04,8311.97,Big Bazaar
Tripti Babu,60.0,2734608.13,919587294825,Other,1982-08-05,2393.23,Big Bazaar
Tripti Babu,60.0,2734608.13,919587294825,Other,1994-05-14,6260.41,Spencer's
Tripti Babu,60.0,2734608.13,919587294825,Other,1984-12-25,682.23,More
Chandran Bumb,28.0,2178655.95,919982828212,Other,1979-01-08,9971.27,Big Bazaar
Chandran Bumb,28.0,2178655.95,919982828212,Other,2015-09-26,8007.77,More
Chandran Bumb,28.0,2178655.95,919982828212,Other,1978-07-18,1333.32,More
Chandran Bumb,28.0,2178655.95,919982828212,Other,2020-04-25,1523.03,Reliance Fresh
Chandran Bumb,28.0,2178655.95,919982828212,Other,1973-07-14,5165.22,Spencer's
Chandran Bumb,28.0,2178655.95,919982828212,Other,2020-03-09,9131.38,Big Bazaar
Chandran Bumb,28.0,2178655.95,919982828212,Other,,,Spencer's
Chandran Bumb,28.0,2178655.95,919982828212,Other,2017-07-01,1842.63,Spencer's
Chandran Bumb,28.0,2178655.95,919982828212,Other,1983-03-24,,Spencer's
Chandran Bumb,28.0,2178655.95,919982828212,Other,1993-12-08,4903.11,Big Bazaar
Urvashi Kulkarni,52.0,1270217.1,916546951552,Other,1996-06-23,6609.73,
Urvashi Kulkarni,52.0,1270217.1,916546951552,Other,28-08-2003,7576.21,More
Urvashi Kulkarni,52.0,1270217.1,916546951552,Other,2005-02-02,1671.32,DMart
Urvashi Kulkarni,52.0,1270217.1,916546951552,Other,2022-02-03,4977.74,Reliance Fresh
Urvashi Kulkarni,52.0,1270217.1,916546951552,Other,26-06-1973,8563.68,Spencer's
Laksh Barad,23.0,1292374.75,916409675904,Male,1979-01-26,9285.55,Spencer's
Laksh Barad,23.0,1292374.75,916409675904,Male,1973-03-14,2215.9,Big Bazaar
Laksh Barad,23.0,1292374.75,916409675904,Male,1980-03-05,6615.23,Spencer's
Laksh Barad,23.0,1292374.75,916409675904,Male,1994-11-18,2474.05,Spencer's
Manthan Lata,52.0,1446140.18,918889775885,Other,2010-06-06,8031.68,Reliance Fresh
Manthan Lata,52.0,1446140.18,918889775885,Other,1984-08-19,3615.32,DMart
Manthan Lata,52.0,1446140.18,918889775885,Other,1974-03-18,9735.6,Big Bazaar
Manthan Lata,52.0,1446140.18,918889775885,Other,1970-01-20,6254.14,More
Manthan Lata,52.0,1446140.18,918889775885,Other,2003-06-23,6160.69,Reliance Fresh
Manthan Lata,52.0,1446140.18,918889775885,Other,2010-06-14,1498.0,
Manthan Lata,52.0,1446140.18,918889775885,Other,1990-04-03,7582.89,DMart
Manthan Lata,52.0,1446140.18,918889775885,Other,1995-02-17,9441.45,DMart
Ayush Batra,,2844173.65,919295741120,Male,2005-02-16,9190.01,Spencer's
Ayush Batra,,2844173.65,919295741120,Male,2010-03-08,6768.42,More
Ayush Batra,,2844173.65,919295741120,Male,2023-08-16,1383.57,More
Ayush Batra,,2844173.65,919295741120,Male,1981-08-23,8937.41,Spencer's
Ayush Batra,,2844173.65,919295741120,Male,2000-12-13,1254.78,More
Ayush Batra,,2844173.65,919295741120,Male,1991-04-06,9085.35,
Ayush Batra,,2844173.65,919295741120,Male,,1212.64,Spencer's
Ayush Batra,,2844173.65,919295741120,Male,2024-06-20,9269.53,Reliance Fresh
Ayush Batra,,2844173.65,919295741120,Male,1993-07-02,5553.66,Reliance Fresh
Ayush Batra,,2844173.65,919295741120,Male,2002-10-15,1705.24,DMart
Gauri Bumb,65.0,2223095.98,919031281545,Male,2017-10-07,7659.95,Reliance Fresh
Gauri Bumb,65.0,2223095.98,919031281545,Male,11-11-2000,1599.15,Spencer's
Gauri Bumb,65.0,2223095.98,919031281545,Male,2024-01-08,3058.07,Spencer's
Gauri Bumb,65.0,2223095.98,919031281545,Male,2015-05-23,7119.84,Big Bazaar
Gauri Bumb,65.0,2223095.98,919031281545,Male,,4351.58,Spencer's
Gauri Bumb,65.0,2223095.98,919031281545,Male,2014-09-02,4327.9,DMart
Gauri Bumb,65.0,2223095.98,919031281545,Male,2009-04-21,,
Qushi Gill,34.0,709460.47,918365845882,Female,2013-07-04,1109.7,More
Qushi Gill,34.0,709460.47,918365845882,Female,1988-02-01,612.23,Reliance Fresh
Qushi Gill,34.0,709460.47,918365845882,Female,03-10-1975,3936.02,More
Qushi Gill,34.0,709460.47,918365845882,Female,1972-02-09,7943.01,Spencer's
Qushi Gill,34.0,709460.47,918365845882,Female,1971-08-17,6408.91,DMart
Yuvraj Saha,21.0,2790481.71,917664534549,Female,20-04-2021,8647.6,Big Bazaar
Yuvraj Saha,21.0,2790481.71,917664534549,Female,1987-10-19,7143.84,Spencer's
Yuvraj Saha,21.0,2790481.71,917664534549,Female,,9481.95,Reliance Fresh
Yuvraj Saha,21.0,2790481.71,917664534549,Female,,5276.75,
Yuvraj Saha,21.0,2790481.71,917664534549,Female,1972-05-06,8491.82,More
Yuvraj Saha,21.0,2790481.71,917664534549,Female,1971-04-04,9819.86,DMart
Yuvraj Saha,21.0,2790481.71,917664534549,Female,,3252.35,Reliance Fresh
Yuvraj Saha,21.0,2790481.71,917664534549,Female,1999-10-31,2130.41,Spencer's
Yuvraj Saha,21.0,2790481.71,917664534549,Female,1979-06-05,1959.69,Reliance Fresh
Yuvraj Saha,21.0,2790481.71,917664534549,Female,,1366.31,DMart
Zashil Ben,52.0,2255256.59,919652152841,Male,1976-12-09,1648.62,Reliance Fresh
Zashil Ben,52.0,2255256.59,919652152841,Male,1971-01-09,2086.02,Spencer's
Zashil Ben,52.0,2255256.59,919652152841,Male,1981-03-04,7730.12,Spencer's
Zashil Ben,52.0,2255256.59,919652152841,Male,28-09-2005,6845.37,DMart
Zashil Ben,52.0,2255256.59,919652152841,Male,2014-06-09,7737.62,Reliance Fresh
