mobile,month,total_spent,num_purchases
917676848676,2004-05,6198.51,1
917676848676,2009-05,1141.46,1
917676848676,2010-09,5125.34,1
917676848676,2020-07,447.49,1
917676986013,1975-10,0.0,1
917676986013,1984-11,6145.55,1
917676986013,1988-04,2167.18,1
917676986013,2012-05,8433.01,1
917679300279,1973-03,8161.98,1
917679300279,1987-04,9772.6,1
917679300279,1987-10,4237.64,1
917679300279,1997-10,0.0,1
917679300279,2009-02,3461.83,1
917679300279,2009-05,4451.67,1
917679300279,2017-09,2116.26,1
917679300279,2023-09,2087.51,1
917679300279,NaT,6306.43,0
917681915310,1970-10,2359.29,1
917681915310,1977-03,4575.62,1
917681915310,1985-04,142.39,1
917681915310,1986-09,3235.83,1
917681915310,1989-08,1237.18,1
917681915310,1994-09,8073.2,1
917681915310,2002-04,5441.37,1
917681915310,2016-08,0.0,1
917681915310,NaT,1100.69,0
917687643539,1974-11,4547.68,1
917687643539,1985-01,8292.43,1
917687643539,1994-12,7670.92,1
917687643539,2002-05,0.0,1
917687643539,2011-01,8306.6,1
917687643539,2024-06,6765.05,1
917687643539,NaT,18073.32,0
917687718878,1994-04,3629.1,1
917687718878,NaT,8057.38,0
917691803583,1972-01,1307.56,1
917691803583,1977-05,1938.29,1
917691803583,1982-07,6038.04,1
917691803583,1990-06,8386.67,1
917691803583,2007-01,8947.85,1
917692568000,1980-01,9540.89,1
917692568000,2007-12,2045.96,1
917692568000,2021-11,3245.87,1
917692568000,2022-07,2057.25,1
917694503971,1973-09,9736.16,1
917694503971,1996-06,8217.86,1
917694503971,1998-07,6724.3,1
917694503971,2015-08,1612.7,1
917694503971,2016-05,7886.64,1
917697643337,1979-11,5823.74,1
917697643337,1984-03,9037.81,1
917697643337,1996-05,8123.77,1
917697643337,2009-04,2841.08,1
917697643337,2012-12,3945.31,1
917697643337,2013-07,9276.06,1
917699887270,1984-08,7229.89,1
917699887270,1991-07,4615.22,1
917699887270,2000-11,6368.52,1
917699887270,2003-07,662.24,1
917699887270,2006-10,8007.28,1
917699887270,2019-06,3009.54,1
917699887270,2023-08,761.4,1
917699887270,NaT,8767.7,0
917705078697,1971-12,4358.07,1
917705078697,1990-09,7593.08,1
917705078697,2004-11,3074.95,1
917705078697,NaT,15003.140000000001,0
917710084067,1991-05,3232.12,1
917710084067,1992-02,3044.15,1
917710084067,1997-01,8923.77,1
917710084067,1998-01,6613.78,1
917710084067,1998-03,5655.37,1
917710084067,1998-10,5080.75,1
917710084067,2005-04,0.0,1
917710084067,2019-06,8404.67,1
917710084067,2020-01,1035.65,1
917710084067,NaT,8422.43,0
917710425977,1989-05,420.11,1
917710425977,2001-10,1576.19,1
917710425977,2002-05,4055.82,1
917710425977,2008-09,445.46,1
917710425977,2013-03,7381.62,1
917710425977,2016-04,6577.46,1
917710425977,2023-10,8369.29,1
917710425977,NaT,11166.95,0
917719061621,1977-03,3081.08,1
917719061621,1985-10,4442.19,1
917719061621,2000-08,6791.38,1
917719061621,2013-08,6493.12,1
917719061621,NaT,2760.4,0
917719918855,1971-05,6789.0,1
917719918855,1984-04,822.47,1
917719918855,1991-02,5975.22,1
917719918855,1999-06,5125.11,1
917719918855,2000-05,5130.93,1
917719918855,NaT,14276.779999999999,0
917725373847,1978-06,6895.89,1
917725373847,1997-11,9339.4,1
917725373847,2015-10,2245.71,1
917725373847,2016-06,6511.79,1
917725373847,NaT,10904.029999999999,0
917727768349,1981-10,5270.03,1
917727768349,2009-03,7706.34,1
917727768349,NaT,4705.889999999999,0
917728296502,1977-09,1875.9,1
917728296502,1980-03,8748.36,1
917728296502,2006-08,9685.63,1
917728296502,2020-03,3023.71,1
917728296502,NaT,5886.7,0
917732061472,1973-03,953.84,1
917732061472,1975-08,8737.83,1
917732061472,1978-04,3082.85,1
917732061472,1983-07,639.21,1
917732061472,2022-08,5261.6,1
917732061472,2024-11,868.11,1
917732561822,1971-07,3160.1,1
917732561822,1973-11,6312.0,1
917732561822,1974-01,0.0,1
917732561822,1985-05,9703.93,1
917732561822,2004-07,2982.43,1
917732561822,2009-10,7829.28,1
917732561822,2013-04,9195.62,1
917732561822,2013-09,3247.0,1
917732561822,NaT,7758.46,0
917735589535,1973-04,2939.66,1
917735589535,2016-04,3119.24,1
917735589535,2019-09,1730.06,1
917735918651,1974-03,9242.03,1
917735918651,1989-01,3016.81,1
917735918651,1992-03,3991.8,1
917735918651,2022-09,6539.78,1
917735918651,2023-03,8888.81,1
917735918651,NaT,196.0,0
917736983049,1981-01,3618.39,1
917736983049,1981-06,9468.25,1
917736983049,1984-12,1353.57,1
917736983049,1988-11,9306.63,1
917736983049,1997-12,4145.86,1
917736983049,2014-02,2402.32,1
917736983049,2017-03,7643.01,1
917736983049,NaT,12299.89,0
917737739017,1975-04,6668.44,1
917737739017,1984-04,3450.22,1
917737739017,1998-12,8008.55,1
917737739017,2000-11,315.97,1
917737739017,2001-05,5612.21,1
917737739017,2014-04,9944.01,1
917737739017,2019-12,3622.98,1
917737739017,2020-11,8511.78,1
917737739017,NaT,16656.75,0
917745595491,1982-10,1672.34,1
917745595491,2014-10,1183.32,1
917745595491,2015-05,7390.31,1
917745595491,2023-04,7139.14,1
917745595491,NaT,2748.73,0
917752306681,1978-05,8659.16,1
917752306681,1987-09,3555.44,1
917752306681,2001-10,2015.95,1
917752306681,2001-12,419.83,1
917752306681,2002-02,6630.97,1
917752306681,2008-10,9919.08,1
917752306681,2013-07,2231.52,1
917753459822,1980-10,5614.99,1
917753459822,1981-12,6391.38,1
917753459822,1987-01,7725.26,1
917753459822,1990-11,6075.72,1
917753459822,1993-10,9536.43,1
917753459822,2008-09,3139.04,1
917753459822,2009-10,8678.1,1
917753459822,2017-11,6430.08,1
917753459822,NaT,14697.7,0
917753617371,1988-12,779.63,1
917753617371,1995-09,1213.3,1
917753617371,1999-01,9401.56,1
917753617371,2002-03,1161.91,1
917753617371,2012-06,445.49,1
917753617371,2023-06,2920.15,1
917753617371,NaT,11018.74,0
917757218651,1974-05,8403.5,1
917757218651,1999-08,8685.07,1
917757218651,2000-02,9052.86,1
917757218651,2011-08,2804.69,1
917757218651,2017-07,8156.25,1
917757218651,NaT,8434.25,0
917758503592,1970-02,2044.19,1
917758503592,1972-10,5458.63,1
917758503592,1974-07,0.0,1
917758503592,1976-01,5719.74,1
917758503592,1998-08,5729.19,1
917758503592,2006-05,5753.62,1
917758503592,2012-04,6296.34,1
917758503592,2021-12,4327.43,1
917758503592,NaT,7541.28,0
917760844750,1972-12,1555.01,1
917760844750,1977-04,7914.49,1
917760844750,1988-12,1221.54,1
917760844750,1996-07,1687.4,1
917760844750,2001-04,1488.49,1
917760844750,2003-06,9977.9,1
917760844750,2005-08,9301.7,1
917760844750,2022-08,7324.41,1
917760844750,2023-04,3572.63,1
917781968664,1973-09,6938.26,1
917781968664,1975-10,5107.56,1
917781968664,1986-07,4341.65,1
917781968664,2013-03,3302.05,1
917784234958,1980-06,6544.53,1
917784234958,2013-06,775.0,1
917784234958,2016-02,8845.22,1
917787453807,1983-07,737.39,1
917787453807,1992-09,2583.68,1
917787453807,NaT,18385.39,0
917788887661,2009-09,4239.12,1
917788887661,2020-03,4364.09,1
917788887661,2021-11,5910.62,1
917788887661,2022-01,4796.97,1
917788887661,NaT,757.02,0
917789226605,1977-01,6937.86,1
917789226605,1980-01,9209.78,1
917789226605,1981-05,4384.68,1
917789226605,1991-05,1759.38,1
917789226605,2002-12,4114.42,1
917789226605,2024-09,6611.23,1
917789226605,NaT,5573.02,0
917800135697,1971-09,4112.35,1
917800135697,1986-09,9830.05,1
917800135697,1991-11,1983.06,1
917800135697,1997-04,3213.44,1
917800135697,2000-04,9465.1,1
917800135697,2011-04,1021.99,1
917800624665,1979-01,4095.94,1
917800624665,1985-01,7209.52,1
917800624665,1986-11,4762.36,1
917800624665,1990-02,7017.94,1
917800624665,2012-05,1725.36,1
917800624665,NaT,5913.89,0
917801177461,1980-08,8501.27,1
917801177461,1994-04,9743.19,1
917801177461,1994-05,9538.33,1
917801177461,1998-07,1615.71,1
917804138557,1973-07,5567.37,1
917804138557,1979-07,9522.9,1
917804138557,1981-09,8539.19,1
917804138557,1991-10,0.0,1
917804138557,2007-01,7869.82,1
917804138557,2009-01,4757.85,1
917804138557,2011-06,5461.72,1
917804138557,2011-12,3629.36,1
917804138557,2012-09,6371.99,1
917804138557,2019-05,6517.35,1
917808620775,1971-04,353.56,1
917808620775,1998-03,8798.88,1
917808620775,NaT,4668.16,0
917811967841,1972-01,3742.76,1
917811967841,1979-04,3818.37,1
917811967841,1997-01,0.0,1
917811967841,1999-10,3798.61,1
917811967841,2012-08,543.9,1
917811967841,NaT,17582.03,0
917813163240,1975-02,654.34,1
917813163240,1982-03,6938.8,1
917813163240,1999-03,3981.88,1
917813163240,2007-03,5348.89,1
917813163240,2017-08,8780.0,1
917813163240,NaT,10580.84,0
917816803306,1993-02,8721.79,1
917816803306,1993-07,3412.48,1
917816803306,1996-10,9182.81,1
917816803306,1997-10,5632.05,1
917816803306,2004-09,2678.38,1
917816803306,2008-05,3204.69,1
917816803306,2013-03,654.23,1
917816803306,2019-12,8395.8,1
917816803306,NaT,5807.42,0
917822393017,1979-06,1177.98,1
917822393017,1985-12,9245.55,1
917822393017,1992-01,7728.43,1
917822393017,1999-05,2703.38,1
917822393017,2001-10,3767.98,1
917822393017,2008-03,5259.38,1
917822393017,2011-09,7520.79,1
917822393017,2017-07,1279.88,1
917822393017,2020-08,3205.21,1
917830154607,1997-01,7232.47,1
917830154607,2017-01,2650.75,1
917830154607,2017-03,3428.66,1
917830154607,NaT,9362.59,0
917832937460,1975-12,6694.88,1
917832937460,1979-06,0.0,1
917832937460,1982-02,7613.29,1
917832937460,1985-10,3850.17,1
917832937460,1990-10,8581.79,1
917832937460,2008-04,0.0,1
917832937460,2016-12,8916.38,1
917832937460,NaT,9888.75,0
917834812535,1980-08,8354.07,1
917834812535,1983-04,0.0,1
917834812535,1983-07,9761.37,1
917834812535,1995-03,1156.1,1
917834812535,2002-12,8104.01,1
917834812535,NaT,9292.16,0
917837384013,1978-02,0.0,1
917837384013,1985-08,3606.26,1
917837384013,1994-06,6856.65,1
917837384013,1999-10,2046.73,1
917837384013,2004-02,6865.11,1
917837384013,2009-06,3528.67,1
917837384013,2015-11,5172.0,1
917837384013,2023-02,1777.29,1
917837384013,NaT,274.56,0
917838963536,1971-05,2026.45,1
917838963536,1971-06,7257.23,1
917838963536,1973-06,2256.82,1
917838963536,1974-08,2129.38,1
917838963536,1980-04,2368.92,1
917838963536,1980-12,8176.25,1
917838963536,1990-12,2521.15,1
917838963536,2007-05,3281.58,1
917838963536,2007-12,9820.71,1
917840877826,1988-08,1406.09,1
917840877826,2010-04,8714.01,1
917840877826,2012-10,7388.07,1
917840877826,2020-04,3921.37,1
917840877826,NaT,14795.84,0
917843934986,1981-01,3376.54,1
917843934986,1984-09,815.17,1
917843934986,2003-01,356.85,1
917843934986,2009-05,157.78,1
917843934986,2013-01,9013.71,1
917843934986,2021-10,2776.82,1
917843934986,NaT,15680.279999999999,0
917849482575,1973-12,6055.45,1
917849482575,1977-09,2011.23,1
917849482575,1980-11,4551.06,1
917849482575,1985-04,4943.03,1
917849482575,2011-01,5433.15,1
917849482575,2014-09,709.82,1
917849482575,NaT,18915.52,0
917858906417,1972-01,8998.47,1
917858906417,1982-06,2854.0,1
917858906417,1990-07,5328.02,1
917858906417,1998-12,8980.33,1
917858906417,2000-09,6477.4,1
917858906417,2003-08,2393.07,1
917858906417,2013-06,9444.45,1
917858906417,2023-01,3462.47,1
917858906417,NaT,2413.92,0
917867302554,1987-09,3405.71,1
917867302554,1988-04,281.92,1
917867302554,2015-05,0.0,1
917867302554,2019-05,631.64,1
917867302554,2023-03,2542.71,1
917867302554,2024-05,3886.57,1
917867302554,2024-12,7206.14,1
917867302554,NaT,4367.0,0
917878988236,1975-05,4770.09,1
917878988236,1997-03,9789.85,1
917878988236,2001-01,6169.67,1
917878988236,NaT,6527.37,0
917888670721,1975-07,819.67,1
917888670721,1979-08,5471.11,1
917888670721,2001-07,5770.97,1
917888670721,2009-01,478.97,1
917888670721,2018-07,2108.9,1
917888670721,2019-02,9801.44,1
917888670721,NaT,11683.62,0
917888766939,1972-12,2426.57,1
917888766939,1977-04,475.51,1
917888766939,1983-07,0.0,1
917888766939,2004-11,3038.69,1
917888766939,2021-09,9138.92,1
917892740043,1976-05,1046.99,1
917892740043,1977-05,9222.44,1
917892740043,1980-10,6409.73,1
917892740043,1992-08,7315.13,1
917892740043,1993-04,8492.86,1
917892740043,1994-09,622.03,1
917892740043,2013-10,2087.24,1
917895655026,2013-04,2578.43,1
917895655026,NaT,11088.84,0
917897669065,1991-11,8430.11,1
917897669065,1992-12,3041.35,1
917897669065,2000-08,5223.16,1
917897669065,2005-12,6438.01,1
917897669065,2020-05,6262.09,1
917899990924,1976-01,9855.22,1
917899990924,1986-12,4111.19,1
917899990924,2015-07,4080.09,1
917899990924,2024-06,6822.41,1
917899990924,NaT,12856.689999999999,0
917904523027,1977-12,9813.33,1
917904523027,1990-06,8211.9,1
917904523027,2015-05,5451.31,1
917904523027,2017-04,4744.78,1
917904523027,2021-08,5959.61,1
917904523027,2023-03,0.0,1
917904523027,2023-08,5363.26,1
917904523027,NaT,2853.66,0
917915604499,1984-03,1367.28,1
917915604499,1989-10,7942.8,1
917915604499,2009-05,9270.81,1
917915604499,NaT,824.38,0
917916502228,1977-11,4069.56,1
917916502228,1980-08,1307.76,1
917916502228,NaT,19436.66,0
917916728422,1980-03,8717.23,1
917916728422,1985-04,8001.49,1
917916728422,1989-12,4557.46,1
917916728422,2003-09,2209.77,1
917916728422,2017-07,0.0,1
917916728422,NaT,15141.970000000001,0
917929811336,1974-11,1186.5,1
917929811336,1976-11,8694.9,1
917929811336,2010-02,6930.58,1
917929811336,NaT,7519.389999999999,0
917931591531,1981-04,4598.46,1
917931591531,1991-02,2290.93,1
917931591531,1991-10,4130.44,1
917931591531,2004-10,9556.03,1
917931591531,2010-11,9980.14,1
917931591531,2014-08,8675.79,1
917931591531,2016-04,7153.45,1
917931591531,NaT,19898.5,0
917933034905,1970-11,8280.34,2
917933034905,1998-09,3638.62,1
917933034905,2017-09,5247.9,1
917933034905,2024-02,8923.66,1
917933034905,NaT,7790.24,0
917936179853,1975-05,7680.32,1
917936179853,NaT,18873.16,0
917938264714,1970-01,7698.29,1
917938264714,1972-11,2933.96,1
917938264714,1973-05,3455.83,1
917938264714,1977-09,8288.46,1
917938264714,1983-12,7688.73,1
917938264714,1994-12,3536.74,1
917938264714,2000-06,3678.28,1
917938264714,2013-07,0.0,1
917938264714,NaT,14218.260000000002,0
917940955281,1978-07,4844.94,1
917940955281,1993-11,208.03,1
917940955281,1995-03,9403.05,1
917940955281,2001-08,167.36,1
917940955281,2005-11,6722.79,1
917940955281,2006-11,1345.5,1
917940955281,2007-06,1741.11,1
917940955281,NaT,2317.78,0
917948692883,1988-02,7432.69,1
917948692883,1994-07,6654.11,1
917948692883,2003-05,4719.76,1
917948692883,2012-06,687.17,1
917948692883,2015-02,6920.75,1
917948692883,2019-03,3679.86,1
917948692883,2020-03,2412.96,1
917948692883,NaT,661.88,0
917951890759,1973-12,7730.29,1
917951890759,1975-01,7001.5,1
917951890759,1989-06,6212.85,1
917951890759,1990-06,8508.88,1
917951890759,1995-06,5582.48,1
917951890759,2000-03,7394.67,1
917951890759,2009-02,7863.97,1
917951890759,NaT,5921.41,0
917955690228,1979-09,5776.23,1
917955690228,1981-05,3112.93,1
917955690228,1985-08,9601.34,1
917955690228,1990-08,4065.9,1
917955690228,2003-12,2760.98,1
917955690228,2006-07,989.96,1
917955690228,2012-02,1626.67,1
917955690228,2012-12,4980.55,1
917955690228,2023-08,7635.67,1
917964465977,1986-01,6296.8,1
917964465977,1989-01,9728.73,1
917964465977,2006-04,9770.07,1
917964465977,2009-03,1766.03,1
917964465977,2017-05,9972.24,1
917966500767,1970-04,7671.23,1
917966500767,1977-10,4687.13,1
917966500767,1999-09,5684.87,1
917966500767,2001-11,1621.15,1
917966500767,2018-02,4989.68,1
917966500767,2021-03,9783.19,1
917966500767,2021-05,3874.59,1
917966500767,NaT,3626.63,0
917967277638,1970-06,5536.01,1
917967277638,1997-04,531.42,1
917967277638,1999-07,5710.51,1
917967277638,NaT,15313.55,0
917971381481,1976-09,235.18,1
917971381481,1981-08,0.0,1
917971381481,1994-06,6457.47,1
917971381481,1996-03,6011.92,1
917971381481,2022-06,9703.87,1
917971381481,NaT,7081.3,0
917973214822,1974-09,3100.28,1
917973214822,1984-06,9549.12,1
917973214822,1988-05,8467.02,1
917973214822,1995-09,3503.67,1
917973214822,2016-09,3913.08,1
917973214822,2018-01,1502.47,1
917973214822,NaT,21813.5,0
917974239820,1973-09,2823.99,1
917974239820,1985-09,2465.69,1
917974239820,2008-01,3759.16,1
917974239820,2024-07,9384.59,1
917974239820,NaT,17736.8,0
917974629461,1974-08,3380.22,1
917974629461,1977-08,1017.68,1
917974629461,1979-09,0.0,1
917974629461,1984-07,9039.02,1
917974629461,1985-11,0.0,1
917974629461,2010-11,9706.69,1
917974629461,2012-07,2128.8,1
917974629461,2016-09,735.95,1
917979958124,1971-04,5411.78,1
917979958124,2013-11,6104.45,1
917979958124,NaT,18936.75,0
917984507492,1979-05,272.36,1
917984507492,1988-12,7019.91,1
917984507492,1993-10,8190.85,1
917984507492,2000-03,5612.31,1
917984507492,2002-09,7701.8,1
917984507492,2003-06,9050.63,1
917984507492,2009-07,6826.69,1
917984507492,2015-07,4385.74,1
917984507492,NaT,12885.42,0
917993803105,1970-06,0.0,1
917993803105,1994-03,5995.6,1
917993803105,1999-01,1393.24,1
917993803105,2012-10,1528.87,1
917993803105,2017-11,2432.93,1
917993803105,2018-06,1880.26,1
917993803105,2023-11,2360.72,1
917993803105,2024-01,3600.27,1
917993803105,NaT,6488.98,0
917997109065,1971-04,906.92,1
917997109065,1975-12,1194.07,1
917997109065,1981-05,9905.84,1
917997109065,1991-05,8204.46,1
917997109065,1996-04,0.0,1
917997109065,2006-10,7152.83,1
917997109065,2008-03,5508.4,1
917997109065,NaT,10474.82,0
918010133918,1976-05,2229.85,1
918010133918,1985-05,2368.47,1
918010133918,1996-02,1229.56,1
918010133918,2001-01,3179.04,1
918010133918,2017-04,4122.47,1
918010133918,2019-04,1510.85,1
918010133918,2020-05,3431.1,1
918010133918,2021-09,2178.3,1
918011467975,1977-12,6716.26,1
918011467975,1988-12,6358.89,1
918011467975,1995-11,2827.17,1
918011467975,2012-07,9499.41,1
918011467975,2013-04,8482.78,1
918011467975,2024-03,5176.85,1
918011467975,NaT,2407.62,0
918016446001,1986-10,8130.71,1
918016446001,1995-06,1326.38,1
918016446001,1996-06,3264.84,1
918016446001,2005-06,6194.65,1
918016446001,2023-02,126.01,1
918016446001,NaT,4665.17,0
918017235435,1970-06,8900.28,1
918017235435,1972-01,5760.71,1
918017235435,1985-10,2369.48,1
918017235435,1986-04,6574.14,1
918017235435,2012-05,2956.25,1
918017235435,2014-08,7702.24,1
918017235435,2016-09,6143.45,1
918017235435,2017-10,8674.65,1
918017235435,NaT,8637.55,0
918018679284,1980-07,9237.78,1
918018679284,1995-12,2974.35,1
918018679284,2009-09,149.74,1
918020785643,1974-01,9417.09,1
918020785643,1991-05,8935.82,1
918020785643,NaT,5228.450000000001,0
918027530378,1970-04,4373.33,2
918027530378,1993-01,9166.87,1
918027530378,1993-02,8776.89,1
918027530378,2012-08,5541.16,1
918027530378,NaT,6504.33,0
918028168523,1989-05,6798.98,1
918028168523,1992-01,4264.59,1
918028168523,1999-04,8550.99,1
918028168523,NaT,7504.61,0
918033747850,1987-02,9164.39,1
918033747850,1987-07,199.32,1
918033747850,2005-11,3717.35,1
918033747850,2019-02,2799.96,1
918033747850,NaT,31390.17,0
918036231979,1973-09,657.61,1
918036231979,2005-05,1233.41,1
918036231979,2010-03,3615.7,1
918036231979,NaT,20788.08,0
918038349447,1980-05,6234.06,1
918038349447,1982-04,353.72,1
918038349447,1983-11,3973.72,1
918038349447,1984-12,2160.18,1
918038349447,2005-08,1047.75,1
918038349447,2007-08,996.71,1
918038349447,2022-09,1201.93,1
918038349447,NaT,5235.93,0
918039496086,1974-12,2093.93,1
918039496086,2000-08,9824.21,1
918039496086,2007-05,224.93,1
918039496086,2010-07,9933.3,1
918039496086,2011-05,2019.32,1
918039496086,NaT,5807.34,0
918042258186,1973-06,868.15,1
918042258186,2004-04,7176.71,1
918042258186,2019-03,6370.29,1
918042258186,NaT,8882.26,0
918051831252,1970-01,7193.98,1
918051831252,2002-04,7597.89,1
918051831252,2003-07,6670.09,1
918051831252,2017-06,8613.37,1
918051831252,NaT,1102.45,0
918052947074,1994-08,0.0,1
918052947074,2000-10,9813.44,1
918052947074,2004-09,882.44,1
918052947074,2019-05,5080.12,1
918052947074,2021-09,1289.49,1
918052947074,NaT,9426.28,0
918054046672,1970-12,1970.58,1
918054046672,1999-04,1718.62,1
918054046672,2001-01,265.59,1
918054046672,2007-03,3452.44,1
918054046672,2021-06,816.59,1
918054046672,NaT,257.53,0
918064121137,1972-07,9744.8,1
918064121137,1981-02,6186.85,1
918064121137,1985-05,4692.57,1
918064121137,2017-02,4593.24,1
918064121137,2019-08,3972.62,1
918069520666,1972-03,7017.35,1
918069520666,1976-04,9690.88,1
918069520666,2012-02,8966.56,1
918069520666,2016-12,4595.72,1
918069520666,NaT,3896.13,0
918073486033,1971-06,5199.53,1
918073486033,1991-11,4683.36,1
918073486033,1999-02,8153.74,1
918073486033,2003-02,7460.55,1
918073486033,2014-07,9611.72,1
918073486033,NaT,21036.36,0
918080230418,1996-07,9493.03,1
918080230418,2002-05,5538.31,1
918080230418,2008-07,1811.32,1
